CASENO,OFFENSE_CAT,OFFENSE,EVENT_MONTH,EVENT_DAY,EVENT_YEAR,EVENT_TIME,CVLEGEND,EVENT_DOW,Day,BLKADDR,City,State,Latitude,Longitude
16057052,VEHICLE THEFT,VEHICLE STOLEN,9,25,2016,20,MOTOR VEHICLE THEFT,0,Sunday,2900 DOHR ST,Berkeley,CA,37.854612,-122.281178
16032888,VEHICLE THEFT,VEHICLE STOLEN,6,3,2016,21,MOTOR VEHICLE THEFT,5,Friday,CENTER STREET & M L KING JR WAY,Berkeley,CA,37.869692,-122.272792
16052200,VANDALISM,VANDALISM,9,3,2016,20,VANDALISM,6,Saturday,2600 TELEGRAPH AVE,Berkeley,CA,37.862927,-122.258784
16091369,VANDALISM,VANDALISM,8,11,2016,20,VANDALISM,4,Thursday,18 BRIDGE RD,Berkeley,CA,37.856049,-122.238552
16045517,NARCOTICS,NARCOTICS,8,3,2016,3,DRUG VIOLATION,3,Wednesday,FIFTH STREET & ADDISON ST,Berkeley,CA,37.866472,-122.298403
16052595,DISTURBANCE,DISTURBANCE,9,5,2016,20,DISORDERLY CONDUCT,1,Monday,3100 LEWISTON AVE,Berkeley,CA,37.853738,-122.251663
16051403,VEHICLE THEFT,VEHICLE STOLEN,8,30,2016,16,MOTOR VEHICLE THEFT,2,Tuesday,2200 EIGHTH ST,Berkeley,CA,37.864692,-122.294325
16045360,VANDALISM,VANDALISM,7,29,2016,0,VANDALISM,5,Friday,2900 TELEGRAPH AVE,Berkeley,CA,37.857452,-122.259548
16058198,DISTURBANCE,DISTURBANCE,9,30,2016,23,DISORDERLY CONDUCT,5,Friday,2700 CHANNING WAY,Berkeley,CA,37.867491,-122.254053
16063520,ASSAULT/BATTERY,ASSAULT/BATTERY MISD.,10,26,2016,13,ASSAULT,3,Wednesday,2300 EIGHTH ST,Berkeley,CA,37.863945,-122.294086
16032012,DISTURBANCE,DISTURBANCE,5,31,2016,9,DISORDERLY CONDUCT,2,Tuesday,1800 SACRAMENTO ST,Berkeley,CA,37.872847,-122.282313
16058018,BURGLARY,BURGLARY AUTO,9,30,2016,6,BURGLARY - VEHICLE,5,Friday,HARRISON STREET & SIXTH ST,Berkeley,CA,37.881142,-122.30191
16061703,BURGLARY,BURGLARY AUTO,10,17,2016,19,BURGLARY - VEHICLE,1,Monday,100 SEAWALL DR,Berkeley,CA,37.863611,-122.317566
16035652,BURGLARY,BURGLARY RESIDENTIAL,6,16,2016,9,BURGLARY - RESIDENTIAL,4,Thursday,100 VICENTE RD,Berkeley,CA,37.856367,-122.234607
16056121,DISTURBANCE,DISTURBANCE,9,22,2016,9,DISORDERLY CONDUCT,4,Thursday,2000 UNIVERSITY AVE,Berkeley,CA,37.871828,-122.270516
16045408,BURGLARY,BURGLARY COMMERCIAL,8,1,2016,22,BURGLARY - COMMERCIAL,1,Monday,2900 COLLEGE AVE,Berkeley,CA,37.858483,-122.253191
16091635,BURGLARY,BURGLARY AUTO,9,21,2016,18,BURGLARY - VEHICLE,3,Wednesday,100 SEAWALL DR,Berkeley,CA,37.863611,-122.317566
16036951,FRAUD/FORGERY,FRAUD/FORGERY,6,2,2016,8,FRAUD,4,Thursday,1400 FOURTH ST,Berkeley,CA,37.877196,-122.302986
16051719,BURGLARY,BURGLARY RESIDENTIAL,9,1,2016,8,BURGLARY - RESIDENTIAL,4,Thursday,1600 LINCOLN ST,Berkeley,CA,37.876084,-122.280105
16031925,VEHICLE THEFT,VEHICLE STOLEN,5,27,2016,21,MOTOR VEHICLE THEFT,5,Friday,VIRGINIA STREET & ARCH ST,Berkeley,CA,37.877323,-122.264273
16040555,NARCOTICS,NARCOTICS,7,9,2016,19,DRUG VIOLATION,6,Saturday,DELAWARE STREET & BONITA AVE,Berkeley,CA,37.874351,-122.272197
16063760,ASSAULT/BATTERY,ASSAULT/BATTERY FEL.,10,27,2016,17,ASSAULT,4,Thursday,1600 CARLETON ST,Berkeley,CA,37.859889,-122.278167
16054451,THEFT,THEFT MISD. (UNDER $950),9,14,2016,12,LARCENY,3,Wednesday,2100 KITTREDGE ST,Berkeley,CA,37.868512,-122.26781
16055560,THEFT,THEFT MISD. (UNDER $950),9,19,2016,15,LARCENY,1,Monday,1400 SHATTUCK AVE,Berkeley,CA,37.881957,-122.269551
16032433,NARCOTICS,NARCOTICS,6,2,2016,3,DRUG VIOLATION,4,Thursday,800 BOLIVAR DR,Berkeley,CA,37.864768,-122.301615
16059123,GUN/WEAPON,GUN/WEAPON,10,5,2016,5,WEAPONS OFFENSE,3,Wednesday,1222 CHANSLOR AVE,Berkeley,CA,37.873118,-122.28903
16058191,THEFT,ROBBERY,9,30,2016,23,ROBBERY,5,Friday,DWIGHT WAY & REGENT ST,Berkeley,CA,37.865202,-122.257795
16091632,BURGLARY,BURGLARY AUTO,9,15,2016,23,BURGLARY - VEHICLE,4,Thursday,1000 EUCLID AVE,Berkeley,CA,37.891654,-122.264887
16040520,DOMESTIC VIOLENCE,DOMESTIC VIOLENCE,7,4,2016,20,FAMILY OFFENSE,1,Monday,1800 SIXTY-SECOND ST,Berkeley,CA,37.869594,-122.30292
16054766,NARCOTICS,NARCOTICS,9,16,2016,1,DRUG VIOLATION,5,Friday,VIRGINIA STREET & SAN PABLO AVE,Berkeley,CA,37.873455,-122.293465
16063521,DISTURBANCE,DISTURBANCE,10,26,2016,14,DISORDERLY CONDUCT,3,Wednesday,3200 ADELINE ST,Berkeley,CA,37.850345,-122.270911
16040016,VEHICLE THEFT,VEHICLE STOLEN,7,6,2016,22,MOTOR VEHICLE THEFT,3,Wednesday,1200 SIXTY-FIFTH ST,Berkeley,CA,37.880786,-122.303067
16035470,NARCOTICS,NARCOTICS,6,16,2016,0,DRUG VIOLATION,4,Thursday,ADDISON STREET & SECOND ST,Berkeley,CA,37.86581,-122.301707
16058573,DISTURBANCE,DISTURBANCE,10,2,2016,14,DISORDERLY CONDUCT,0,Sunday,TELEGRAPH AVENUE & CHANNING WAY,Berkeley,CA,37.866919,-122.258812
16047663,VANDALISM,VANDALISM,8,12,2016,23,VANDALISM,5,Friday,1700 SPRUCE ST,Berkeley,CA,37.876961,-122.26559
16062673,BURGLARY,BURGLARY COMMERCIAL,10,22,2016,7,BURGLARY - COMMERCIAL,6,Saturday,2500 SHATTUCK AVE,Berkeley,CA,37.863811,-122.267412
16062174,IDENTITY THEFT,IDENTITY THEFT,10,11,2016,10,FRAUD,2,Tuesday,1300 PERALTA AVE,Berkeley,CA,37.880859,-122.287774
16045623,BURGLARY,BURGLARY RESIDENTIAL,8,3,2016,9,BURGLARY - RESIDENTIAL,3,Wednesday,1400 CURTIS ST,Berkeley,CA,37.878819,-122.290993
16090923,VANDALISM,VANDALISM,6,4,2016,16,VANDALISM,6,Saturday,1700 SIXTH ST,Berkeley,CA,37.871969,-122.298978
16047488,DISTURBANCE,DISTURBANCE,8,12,2016,16,DISORDERLY CONDUCT,5,Friday,DWIGHT WAY & TELEGRAPH AVE,Berkeley,CA,37.865121,-122.258455
16035108,BURGLARY,BURGLARY AUTO,6,13,2016,18,BURGLARY - VEHICLE,1,Monday,1800 MONTEREY AVE,Berkeley,CA,37.88726,-122.27824
16042903,THEFT,THEFT FROM AUTO,7,20,2016,16,LARCENY - FROM VEHICLE,3,Wednesday,1300 RUSSELL ST,Berkeley,CA,37.854116,-122.284114
16061553,ALCOHOL OFFENSE,ALCOHOL OFFENSE,10,17,2016,2,LIQUOR LAW VIOLATION,1,Monday,DWIGHT WAY & EDWARDS ST,Berkeley,CA,37.862059,-122.282106
16091115,THEFT,THEFT MISD. (UNDER $950),7,1,2016,12,LARCENY,5,Friday,2500 HILGARD AVE,Berkeley,CA,37.878629,-122.260883
16090885,THEFT,THEFT MISD. (UNDER $950),5,28,2016,15,LARCENY,6,Saturday,100 TAMALPAIS RD,Berkeley,CA,37.885266,-122.259534
16039845,THEFT,THEFT MISD. (UNDER $950),7,4,2016,15,LARCENY,1,Monday,200 UNIVERSITY AVE,Berkeley,CA,37.865491,-122.310065
16043414,ALCOHOL OFFENSE,ALCOHOL OFFENSE,7,24,2016,0,LIQUOR LAW VIOLATION,0,Sunday,2400 DURANT AVE,Berkeley,CA,37.867513,-122.26127
16033470,BURGLARY,BURGLARY AUTO,6,6,2016,19,BURGLARY - VEHICLE,1,Monday,400 GILMAN ST,Berkeley,CA,37.877715,-122.309618
16045237,FRAUD/FORGERY,FRAUD/FORGERY,8,1,2016,14,FRAUD,1,Monday,2300 SHATTUCK AVE,Berkeley,CA,37.867176,-122.267802
16039479,THEFT,THEFT MISD. (UNDER $950),7,2,2016,12,LARCENY,6,Saturday,2000 GRANT ST,Berkeley,CA,37.871213,-122.275266
16043390,ALCOHOL OFFENSE,ALCOHOL OFFENSE,7,23,2016,22,LIQUOR LAW VIOLATION,6,Saturday,GILMAN STREET & EASTSHORE HWY,Berkeley,CA,37.878312,-122.306543
16041858,THEFT,THEFT MISD. (UNDER $950),7,16,2016,12,LARCENY,6,Saturday,2600 TELEGRAPH AVE,Berkeley,CA,37.862927,-122.258784
16047313,FRAUD/FORGERY,FRAUD/FORGERY,5,31,2016,19,FRAUD,2,Tuesday,2400 JEFFERSON AVE,Berkeley,CA,37.864226,-122.277937
16033135,THEFT,THEFT MISD. (UNDER $950),6,5,2016,10,LARCENY,0,Sunday,2600 TELEGRAPH AVE,Berkeley,CA,37.862927,-122.258784
16091038,BURGLARY,BURGLARY AUTO,6,22,2016,15,BURGLARY - VEHICLE,3,Wednesday,500 UNIVERSITY AVE,Berkeley,CA,37.866344,-122.305355
16055593,BURGLARY,BURGLARY AUTO,9,19,2016,17,BURGLARY - VEHICLE,1,Monday,200 MARINA BLVD,Berkeley,CA,37.868667,-122.313656
16091588,THEFT,THEFT MISD. (UNDER $950),9,14,2016,12,LARCENY,3,Wednesday,1700 PRINCE ST,Berkeley,CA,37.852136,-122.273695
16041457,THEFT,THEFT MISD. (UNDER $950),6,14,2016,1,LARCENY,2,Tuesday,800 GILMAN ST,Berkeley,CA,37.879165,-122.302305
16091145,THEFT,THEFT MISD. (UNDER $950),7,8,2016,23,LARCENY,5,Friday,2160 SHATTUCK AVE,Berkeley,CA,37.870112,-122.26797
16091558,THEFT,THEFT MISD. (UNDER $950),9,7,2016,22,LARCENY,3,Wednesday,1200 CURTIS ST,Berkeley,CA,37.882957,-122.289458
16053375,THEFT,THEFT FELONY (OVER $950),8,29,2016,6,LARCENY,1,Monday,1700 BLAKE ST,Berkeley,CA,37.861929,-122.276345
16091170,BURGLARY,BURGLARY AUTO,7,15,2016,8,BURGLARY - VEHICLE,5,Friday,200 UNIVERSITY AVE,Berkeley,CA,37.865491,-122.310065
16046355,VEHICLE THEFT,VEHICLE STOLEN,8,5,2016,21,MOTOR VEHICLE THEFT,5,Friday,2200 VIRGINIA ST,Berkeley,CA,37.876881,-122.266666
16046535,NARCOTICS,NARCOTICS,8,8,2016,6,DRUG VIOLATION,1,Monday,2700 SHATTUCK AVE,Berkeley,CA,37.859802,-122.267177
16091531,THEFT,THEFT FELONY (OVER $950),9,3,2016,1,LARCENY,6,Saturday,2400 PIEDMONT CIR,Berkeley,CA,37.867545,-122.251966
16056581,BURGLARY,BURGLARY AUTO,9,24,2016,3,BURGLARY - VEHICLE,6,Saturday,2200 TENTH ST,Berkeley,CA,37.866054,-122.292391
16091597,VANDALISM,VANDALISM,9,15,2016,21,VANDALISM,4,Thursday,1400 BERKELEY WAY,Berkeley,CA,37.870881,-122.284399
16033392,THEFT,THEFT MISD. (UNDER $950),6,6,2016,14,LARCENY,1,Monday,MILVIA STREET & ALLSTON WAY,Berkeley,CA,37.869057,-122.270463
16049983,FRAUD/FORGERY,FRAUD/FORGERY,8,22,2016,8,FRAUD,1,Monday,2900 DERBY ST,Berkeley,CA,37.862393,-122.248851
16060234,BURGLARY,BURGLARY RESIDENTIAL,10,10,2016,4,BURGLARY - RESIDENTIAL,1,Monday,600 ADDISON ST,Berkeley,CA,37.865793,-122.301779
16091264,THEFT,THEFT FELONY (OVER $950),7,25,2016,17,LARCENY,1,Monday,2000 CENTER ST,Berkeley,CA,37.869973,-122.270557
16050868,ALCOHOL OFFENSE,ALCOHOL OFFENSE,8,28,2016,19,LIQUOR LAW VIOLATION,0,Sunday,1200 HEARST AVE,Berkeley,CA,37.871114,-122.28825
16053293,THEFT,THEFT FELONY (OVER $950),9,6,2016,12,LARCENY,2,Tuesday,1300 ADDISON ST,Berkeley,CA,37.868913,-122.28608
16091571,BURGLARY,BURGLARY AUTO,9,11,2016,20,BURGLARY - VEHICLE,0,Sunday,900 EUCLID AVE,Berkeley,CA,37.895076,-122.264748
16091662,THEFT,THEFT MISD. (UNDER $950),9,27,2016,9,LARCENY,2,Tuesday,2900 ADELINE ST,Berkeley,CA,37.856121,-122.26876
16091362,THEFT,THEFT FELONY (OVER $950),8,9,2016,13,LARCENY,2,Tuesday,900 ALLSTON WAY,Berkeley,CA,37.86549,-122.295702
16091235,VANDALISM,VANDALISM,7,25,2016,7,VANDALISM,1,Monday,1400 CEDAR ST,Berkeley,CA,37.876357,-122.285189
16042100,BURGLARY,BURGLARY AUTO,7,17,2016,15,BURGLARY - VEHICLE,0,Sunday,FOURTH STREET & DELAWARE ST,Berkeley,CA,37.870152,-122.300705
16030838,GUN/WEAPON,GUN/WEAPON,5,26,2016,6,WEAPONS OFFENSE,4,Thursday,900 CARLETON ST,Berkeley,CA,37.856948,-122.293014
16063668,DISTURBANCE,DISTURBANCE,10,26,2016,0,DISORDERLY CONDUCT,3,Wednesday,2800 PARK ST,Berkeley,CA,37.855964,-122.283114
16055861,VEHICLE THEFT,VEHICLE STOLEN,9,20,2016,18,MOTOR VEHICLE THEFT,2,Tuesday,2600 PIEDMONT AVE,Berkeley,CA,37.863893,-122.251422
16042150,BURGLARY,BURGLARY RESIDENTIAL,7,17,2016,11,BURGLARY - RESIDENTIAL,0,Sunday,1700 BERKELEY WAY,Berkeley,CA,37.871884,-122.27763
16041031,FRAUD/FORGERY,FRAUD/FORGERY,7,11,2016,15,FRAUD,1,Monday,2100 SHATTUCK AVE,Berkeley,CA,37.871167,-122.268285
16060871,DOMESTIC VIOLENCE,DOMESTIC VIOLENCE,10,13,2016,16,FAMILY OFFENSE,4,Thursday,1300 UNIVERSITY AVE,Berkeley,CA,37.869784,-122.286394
16047102,SEXUAL ASSAULT,SEXUAL ASSAULT MISD.,8,10,2016,22,SEX CRIME,3,Wednesday,2100 BANCROFT WAY,Berkeley,CA,37.867601,-122.267718
16043775,THEFT,THEFT FELONY (OVER $950),7,21,2016,18,LARCENY,4,Thursday,1600 UNIVERSITY AVE,Berkeley,CA,37.870652,-122.27958
16053707,IDENTITY THEFT,IDENTITY THEFT,9,10,2016,23,FRAUD,6,Saturday,200 MARINA BLVD,Berkeley,CA,37.868667,-122.313656
16038823,THEFT,ROBBERY,7,1,2016,11,ROBBERY,5,Friday,2100 SHATTUCK AVE,Berkeley,CA,37.871167,-122.268285
16053055,BURGLARY,BURGLARY COMMERCIAL,9,4,2016,2,BURGLARY - COMMERCIAL,0,Sunday,2200 HEARST AVE,Berkeley,CA,37.874182,-122.265937
16091099,THEFT,THEFT MISD. (UNDER $950),7,5,2016,13,LARCENY,2,Tuesday,2500 CHILTON WAY,Berkeley,CA,37.864101,-122.25956
16091791,THEFT,THEFT MISD. (UNDER $950),10,18,2016,18,LARCENY,2,Tuesday,3100 ADELINE ST,Berkeley,CA,37.8523,-122.270047
16051269,THEFT,THEFT FELONY (OVER $950),8,26,2016,15,LARCENY,5,Friday,200 UNIVERSITY AVE,Berkeley,CA,37.865491,-122.310065
16061441,THEFT,THEFT MISD. (UNDER $950),10,16,2016,11,LARCENY,0,Sunday,1900 ESSEX ST,Berkeley,CA,37.85344,-122.269181
16091330,BURGLARY,BURGLARY AUTO,8,6,2016,19,BURGLARY - VEHICLE,6,Saturday,800 COLUSA AVE,Berkeley,CA,37.893696,-122.281105
16033242,NARCOTICS,NARCOTICS,6,5,2016,21,DRUG VIOLATION,0,Sunday,HEARST AVENUE & SECOND ST,Berkeley,CA,37.868417,-122.302539
16046331,ALCOHOL OFFENSE,ALCOHOL OFFENSE,8,7,2016,2,LIQUOR LAW VIOLATION,0,Sunday,DERBY STREET & MABEL ST,Berkeley,CA,37.858057,-122.284729
16051364,SEXUAL ASSAULT,SEXUAL ASSAULT FEL.,8,31,2016,1,SEX CRIME,3,Wednesday,1800 ALLSTON WAY,Berkeley,CA,37.868532,-122.274764
16091387,VANDALISM,VANDALISM,8,15,2016,7,VANDALISM,1,Monday,2000 TENTH ST,Berkeley,CA,37.868819,-122.29329
16048420,VEHICLE THEFT,VEHICLE STOLEN,8,16,2016,21,MOTOR VEHICLE THEFT,2,Tuesday,1900 SAN PABLO AVE,Berkeley,CA,37.870236,-122.292591
16033026,NARCOTICS,NARCOTICS,6,4,2016,19,DRUG VIOLATION,6,Saturday,GILMAN STREET & EASTSHORE HWY,Berkeley,CA,37.878312,-122.306543
16063724,THEFT,THEFT FELONY (OVER $950),10,27,2016,15,LARCENY,4,Thursday,1000 ASHBY AVE,Berkeley,CA,37.851653,-122.289193
16091252,BURGLARY,BURGLARY AUTO,7,26,2016,0,BURGLARY - VEHICLE,2,Tuesday,1100 SHATTUCK AVE,Berkeley,CA,37.887816,-122.270064
16045425,VANDALISM,VANDALISM,8,1,2016,2,VANDALISM,1,Monday,2200 CURTIS ST,Berkeley,CA,37.866697,-122.289017
16091560,BURGLARY,BURGLARY AUTO,9,10,2016,12,BURGLARY - VEHICLE,6,Saturday,2400 DURANT AVE,Berkeley,CA,37.867513,-122.26127
16091477,THEFT,THEFT MISD. (UNDER $950),8,26,2016,11,LARCENY,5,Friday,2300 BLAKE ST,Berkeley,CA,37.863646,-122.262822
16043050,BURGLARY,BURGLARY AUTO,7,22,2016,12,BURGLARY - VEHICLE,5,Friday,1000 GILMAN ST,Berkeley,CA,37.88015,-122.297446
16056022,DISTURBANCE,DISTURBANCE,9,21,2016,18,DISORDERLY CONDUCT,3,Wednesday,1500 ALCATRAZ AVE,Berkeley,CA,37.847908,-122.277685
16049237,BURGLARY,BURGLARY AUTO,8,20,2016,21,BURGLARY - VEHICLE,6,Saturday,VIRGINIA STREET & ACTON ST,Berkeley,CA,37.874575,-122.284796
16040092,THEFT,THEFT MISD. (UNDER $950),7,7,2016,14,LARCENY,4,Thursday,2000 CENTER ST,Berkeley,CA,37.869973,-122.270557
16058833,THEFT,THEFT MISD. (UNDER $950),10,3,2016,20,LARCENY,1,Monday,1400 SHATTUCK AVE,Berkeley,CA,37.881957,-122.269551
16036845,DISTURBANCE,DISTURBANCE,6,22,2016,0,DISORDERLY CONDUCT,3,Wednesday,2200 MILVIA ST,Berkeley,CA,37.868574,-122.270415
16053616,NARCOTICS,NARCOTICS,9,10,2016,16,DRUG VIOLATION,6,Saturday,SAN PABLO AVENUE & SIXTY-SEVENTH ST,Berkeley,CA,37.85011,-122.285955
16035710,THEFT,ROBBERY,6,16,2016,22,ROBBERY,4,Thursday,2900 M L KING JR WAY,Berkeley,CA,37.855971,-122.271549
16051737,DISTURBANCE,DISTURBANCE,9,1,2016,22,DISORDERLY CONDUCT,4,Thursday,ALLSTON WAY & MILVIA ST,Berkeley,CA,37.869057,-122.270463
16044025,DOMESTIC VIOLENCE,DOMESTIC VIOLENCE,7,27,2016,1,FAMILY OFFENSE,3,Wednesday,3000 SHATTUCK AVE,Berkeley,CA,37.855026,-122.266475
16054700,THEFT,THEFT MISD. (UNDER $950),9,15,2016,18,LARCENY,4,Thursday,2400 DANA ST,Berkeley,CA,37.866508,-122.261057
16054929,NARCOTICS,NARCOTICS,9,16,2016,20,DRUG VIOLATION,5,Friday,1900 SHATTUCK AVE,Berkeley,CA,37.873687,-122.268616
16033525,VEHICLE THEFT,VEHICLE STOLEN,6,6,2016,21,MOTOR VEHICLE THEFT,1,Monday,2600 SHATTUCK AVE,Berkeley,CA,37.861677,-122.26716
16058587,THEFT,THEFT FELONY (OVER $950),10,1,2016,18,LARCENY,6,Saturday,2900 SAN PABLO AVE,Berkeley,CA,37.853576,-122.287202
16091331,THEFT,THEFT MISD. (UNDER $950),8,7,2016,9,LARCENY,0,Sunday,2800 TELEGRAPH AVE,Berkeley,CA,37.859309,-122.259291
16054454,THEFT,THEFT MISD. (UNDER $950),9,14,2016,11,LARCENY,3,Wednesday,2000 UNIVERSITY AVE,Berkeley,CA,37.871828,-122.270516
16051278,THEFT,THEFT FROM AUTO,8,30,2016,13,LARCENY - FROM VEHICLE,2,Tuesday,1300 WARD ST,Berkeley,CA,37.85732,-122.284575
16091173,BURGLARY,BURGLARY AUTO,7,8,2016,3,BURGLARY - VEHICLE,5,Friday,900 GRIZZLY PEAK BLVD,Berkeley,CA,37.897,-122.261674
16091294,THEFT,THEFT MISD. (UNDER $950),7,31,2016,13,LARCENY,0,Sunday,SHATTUCK AVENUE & CEDAR ST,Berkeley,CA,37.878423,-122.269023
16036054,THEFT,THEFT MISD. (UNDER $950),6,18,2016,15,LARCENY,6,Saturday,1700 UNIVERSITY AVE,Berkeley,CA,37.870948,-122.27733
16046604,ASSAULT/BATTERY,ASSAULT/BATTERY MISD.,8,8,2016,14,ASSAULT,1,Monday,1200 ASHBY AVE,Berkeley,CA,37.852211,-122.286336
16091280,THEFT,THEFT MISD. (UNDER $950),7,27,2016,11,LARCENY,3,Wednesday,2900 TELEGRAPH AVE,Berkeley,CA,37.857452,-122.259548
16053027,BURGLARY,BURGLARY AUTO,9,8,2016,1,BURGLARY - VEHICLE,4,Thursday,1800 CAPISTRANO AVE,Berkeley,CA,37.893728,-122.281044
16032577,BURGLARY,BURGLARY AUTO,6,2,2016,12,BURGLARY - VEHICLE,4,Thursday,200 MARINA BLVD,Berkeley,CA,37.868667,-122.313656
16060239,VANDALISM,VANDALISM,10,8,2016,17,VANDALISM,6,Saturday,2900 SEVENTH ST,Berkeley,CA,37.852822,-122.291677
16091408,THEFT,THEFT MISD. (UNDER $950),8,20,2016,3,LARCENY,6,Saturday,2100 CALIFORNIA ST,Berkeley,CA,37.869524,-122.27965
16059803,BURGLARY,BURGLARY AUTO,10,7,2016,19,BURGLARY - VEHICLE,5,Friday,2100 VINE ST,Berkeley,CA,37.880266,-122.269032
16052859,DISTURBANCE,DISTURBANCE,9,5,2016,10,DISORDERLY CONDUCT,1,Monday,1100 EUCLID AVE,Berkeley,CA,37.889399,-122.262594
16046774,VANDALISM,VANDALISM,8,9,2016,11,VANDALISM,2,Tuesday,1900 UNIVERSITY AVE,Berkeley,CA,37.871544,-122.272714
16054639,BURGLARY,BURGLARY AUTO,9,15,2016,13,BURGLARY - VEHICLE,4,Thursday,100 SEAWALL DR,Berkeley,CA,37.863611,-122.317566
16091353,BURGLARY,BURGLARY AUTO,8,10,2016,14,BURGLARY - VEHICLE,3,Wednesday,1100 SHATTUCK AVE,Berkeley,CA,37.887816,-122.270064
16046280,NARCOTICS,NARCOTICS,8,6,2016,22,DRUG VIOLATION,6,Saturday,REGENT STREET & DERBY ST,Berkeley,CA,37.861573,-122.257452
16061693,THEFT,THEFT MISD. (UNDER $950),10,17,2016,18,LARCENY,1,Monday,1900 UNIVERSITY AVE,Berkeley,CA,37.871544,-122.272714
16056048,FRAUD/FORGERY,FRAUD/FORGERY,8,20,2016,0,FRAUD,6,Saturday,1800 SHATTUCK AVE,Berkeley,CA,37.874441,-122.268717
16091060,THEFT,THEFT MISD. (UNDER $950),6,23,2016,14,LARCENY,4,Thursday,1600 STANNAGE AVE,Berkeley,CA,37.875324,-122.292268
16047091,DISTURBANCE,DISTURBANCE,8,10,2016,20,DISORDERLY CONDUCT,3,Wednesday,800 HEARST AVE,Berkeley,CA,37.869084,-122.299245
16059269,DISTURBANCE,DISTURBANCE,10,5,2016,19,DISORDERLY CONDUCT,3,Wednesday,1300 SAN PABLO AVE,Berkeley,CA,37.880262,-122.295809
16048609,THEFT,THEFT FROM AUTO,8,17,2016,20,LARCENY - FROM VEHICLE,3,Wednesday,1400 EIGHTH ST,Berkeley,CA,37.87786,-122.298565
16032003,VEHICLE THEFT,VEHICLE STOLEN,5,29,2016,20,MOTOR VEHICLE THEFT,0,Sunday,2200 WARD ST,Berkeley,CA,37.8598,-122.264351
16091067,IDENTITY THEFT,IDENTITY THEFT,6,24,2016,10,FRAUD,5,Friday,2900 AVALON AVE,Berkeley,CA,37.859852,-122.24929
16053112,THEFT,THEFT MISD. (UNDER $950),9,8,2016,13,LARCENY,4,Thursday,1100 UNIVERSITY AVE,Berkeley,CA,37.869151,-122.291342
16091555,IDENTITY THEFT,IDENTITY THEFT,9,8,2016,16,FRAUD,4,Thursday,2000 ASHBY AVE,Berkeley,CA,37.85491,-122.268666
16034084,BURGLARY,BURGLARY RESIDENTIAL,6,8,2016,23,BURGLARY - RESIDENTIAL,3,Wednesday,700 EUCLID AVE,Berkeley,CA,37.898524,-122.267129
16048056,VANDALISM,VANDALISM,8,13,2016,19,VANDALISM,6,Saturday,1800 NINTH ST,Berkeley,CA,37.871181,-122.295211
16054439,NARCOTICS,NARCOTICS,9,14,2016,14,DRUG VIOLATION,3,Wednesday,1900 CENTER ST,Berkeley,CA,37.869685,-122.272804
16030907,BURGLARY,BURGLARY COMMERCIAL,5,26,2016,12,BURGLARY - COMMERCIAL,4,Thursday,2500 NINTH ST,Berkeley,CA,37.860116,-122.29166
16090920,BURGLARY,BURGLARY AUTO,6,3,2016,16,BURGLARY - VEHICLE,5,Friday,100 UNIVERSITY AVE,Berkeley,CA,37.86331,-122.316113
16091341,THEFT,THEFT FELONY (OVER $950),8,8,2016,20,LARCENY,1,Monday,2300 TELEGRAPH AVE,Berkeley,CA,37.868714,-122.259189
16041542,DISTURBANCE,DISTURBANCE,7,15,2016,0,DISORDERLY CONDUCT,5,Friday,1800 SAN PABLO AVE,Berkeley,CA,37.871402,-122.292965
16091627,THEFT,THEFT MISD. (UNDER $950),9,17,2016,12,LARCENY,6,Saturday,2800 COLLEGE AVE,Berkeley,CA,37.859988,-122.253339
16051840,BURGLARY,BURGLARY RESIDENTIAL,9,1,2016,15,BURGLARY - RESIDENTIAL,4,Thursday,2900 RUSSELL ST,Berkeley,CA,37.858783,-122.248189
16042994,THEFT,THEFT MISD. (UNDER $950),7,22,2016,1,LARCENY,5,Friday,1200 ASHBY AVE,Berkeley,CA,37.852211,-122.286336
16036712,THEFT,THEFT MISD. (UNDER $950),6,21,2016,13,LARCENY,2,Tuesday,ALLSTON WAY & MCKINLEY AVE,Berkeley,CA,37.86939,-122.267883
16060679,VEHICLE THEFT,VEHICLE STOLEN,10,12,2016,0,MOTOR VEHICLE THEFT,3,Wednesday,1800 NINTH ST,Berkeley,CA,37.871181,-122.295211
16091432,VANDALISM,VANDALISM,8,21,2016,1,VANDALISM,0,Sunday,1800 ALCATRAZ AVE,Berkeley,CA,37.848854,-122.270569
16057986,BURGLARY,BURGLARY AUTO,9,28,2016,17,BURGLARY - VEHICLE,3,Wednesday,1400 ASHBY AVE,Berkeley,CA,37.853216,-122.281082
16041004,BURGLARY,BURGLARY AUTO,7,11,2016,21,BURGLARY - VEHICLE,1,Monday,1900 WARD ST,Berkeley,CA,37.858856,-122.271592
16045921,VANDALISM,VANDALISM,8,5,2016,3,VANDALISM,5,Friday,2900 SHATTUCK AVE,Berkeley,CA,37.855523,-122.266529
16091282,THEFT,THEFT MISD. (UNDER $950),7,30,2016,6,LARCENY,6,Saturday,1300 CALIFORNIA ST,Berkeley,CA,37.881612,-122.281885
16091580,THEFT,THEFT MISD. (UNDER $950),9,2,2016,17,LARCENY,5,Friday,2400 WARRING ST,Berkeley,CA,37.867708,-122.250801
